,0,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608
phase,dut_id,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr,hac-1_fr
freq,,300.0,315.0,335.0,355.0,375.0,400.0,425.0,450.0,475.0,500.0,530.0,560.0,600.0,630.0,670.0,710.0,750.0,800.0,850.0,900.0,950.0,1000.0,1060.0,1120.0,1180.0,1250.0,1320.0,1400.0,1500.0,1600.0,1700.0,1800.0,1900.0,2000.0,2120.0,2240.0,2360.0,2500.0,2650.0,2800.0,3000.0,3150.0,3350.0,3550.0,3750.0,4000.0
18,5B031FDDX00004,-42.19,-41.812,-41.262,-40.816,-40.355,-39.843,-39.348,-38.918,-38.48,-38.128,-37.696,-37.308,-36.788,-36.444,-36.035,-35.694,-35.593,-35.781,-36.284,-35.879,-35.505,-35.158,-34.78,-34.432,-34.118,-33.761,-33.459,-33.139,-32.782,-32.467,-32.188,-31.933,-31.73,-31.539,-31.33,-31.166,-31.041,-30.919,-30.796,-30.743,-30.715,-30.718,-30.725,-30.799,-30.936,-31.112
19,5B031FDDX00004,-42.214,-41.8,-41.321,-40.831,-40.382,-39.861,-39.374,-38.934,-38.522,-38.165,-37.718,-37.302,-36.815,-36.479,-36.044,-35.713,-35.603,-35.799,-36.29,-35.884,-35.517,-35.178,-34.786,-34.445,-34.131,-33.786,-33.472,-33.146,-32.795,-32.479,-32.2,-31.945,-31.739,-31.55,-31.342,-31.176,-31.052,-30.93,-30.806,-30.755,-30.723,-30.726,-30.732,-30.807,-30.943,-31.116
20,5B031FDDX00004,-42.236,-41.83,-41.308,-40.845,-40.405,-39.875,-39.39,-38.961,-38.544,-38.178,-37.749,-37.346,-36.832,-36.502,-36.068,-35.74,-35.632,-35.805,-36.306,-35.901,-35.534,-35.187,-34.81,-34.46,-34.138,-33.798,-33.486,-33.164,-32.807,-32.491,-32.216,-31.954,-31.752,-31.561,-31.353,-31.186,-31.057,-30.937,-30.81,-30.759,-30.731,-30.731,-30.737,-30.81,-30.948,-31.12
21,5B031FDDX00004,-42.232,-41.851,-41.342,-40.855,-40.411,-39.885,-39.399,-38.985,-38.548,-38.176,-37.753,-37.353,-36.84,-36.504,-36.091,-35.749,-35.642,-35.816,-36.318,-35.91,-35.541,-35.201,-34.814,-34.469,-34.151,-33.809,-33.493,-33.175,-32.816,-32.499,-32.219,-31.964,-31.756,-31.573,-31.36,-31.194,-31.067,-30.944,-30.819,-30.771,-30.736,-30.734,-30.744,-30.816,-30.953,-31.125
22,5B031FDDX00004,-42.25,-41.854,-41.355,-40.875,-40.433,-39.907,-39.425,-38.983,-38.568,-38.197,-37.764,-37.352,-36.847,-36.515,-36.099,-35.745,-35.648,-35.824,-36.323,-35.924,-35.55,-35.208,-34.822,-34.471,-34.154,-33.818,-33.502,-33.176,-32.822,-32.506,-32.226,-31.965,-31.764,-31.572,-31.36,-31.199,-31.072,-30.946,-30.822,-30.77,-30.74,-30.74,-30.746,-30.818,-30.954,-31.126
23,5B031FDDX00004,-42.262,-41.852,-41.372,-40.874,-40.436,-39.926,-39.424,-38.999,-38.579,-38.224,-37.784,-37.373,-36.86,-36.528,-36.108,-35.766,-35.66,-35.838,-36.332,-35.921,-35.556,-35.218,-34.838,-34.484,-34.169,-33.826,-33.51,-33.186,-32.83,-32.512,-32.232,-31.976,-31.772,-31.579,-31.369,-31.205,-31.079,-30.955,-30.829,-30.776,-30.745,-30.744,-30.749,-30.823,-30.958,-31.129
24,5B031FDDX00004,-41.732,-41.336,-40.834,-40.355,-39.909,-39.388,-38.902,-38.456,-38.041,-37.671,-37.234,-36.821,-36.316,-35.978,-35.557,-35.207,-35.084,-35.188,-35.687,-35.285,-34.916,-34.572,-34.192,-33.851,-33.532,-33.194,-32.884,-32.566,-32.214,-31.902,-31.628,-31.376,-31.176,-30.99,-30.786,-30.626,-30.514,-30.39,-30.273,-30.23,-30.208,-30.216,-30.232,-30.315,-30.46,-30.642
25,5B031FDDX00004,-41.754,-41.36,-40.83,-40.37,-39.922,-39.399,-38.913,-38.472,-38.048,-37.684,-37.247,-36.846,-36.334,-35.991,-35.567,-35.224,-35.104,-35.199,-35.701,-35.296,-34.929,-34.587,-34.207,-33.861,-33.546,-33.206,-32.895,-32.579,-32.228,-31.916,-31.64,-31.39,-31.189,-31.004,-30.803,-30.642,-30.52,-30.405,-30.288,-30.24,-30.219,-30.23,-30.246,-30.33,-30.475,-30.657
26,5B031FDDX00004,-41.749,-41.354,-40.844,-40.362,-39.91,-39.394,-38.901,-38.475,-38.046,-37.68,-37.229,-36.842,-36.325,-35.989,-35.564,-35.216,-35.096,-35.19,-35.69,-35.285,-34.918,-34.575,-34.196,-33.852,-33.536,-33.197,-32.885,-32.568,-32.215,-31.904,-31.629,-31.378,-31.177,-30.992,-30.789,-30.628,-30.507,-30.39,-30.273,-30.227,-30.206,-30.214,-30.229,-30.312,-30.457,-30.639
27,5B031FDDX00004,-41.77,-41.365,-40.861,-40.392,-39.942,-39.415,-38.929,-38.492,-38.073,-37.709,-37.26,-36.857,-36.35,-36.007,-35.582,-35.239,-35.122,-35.208,-35.709,-35.303,-34.937,-34.599,-34.216,-33.873,-33.553,-33.215,-32.905,-32.586,-32.234,-31.926,-31.647,-31.395,-31.196,-31.01,-30.807,-30.644,-30.524,-30.408,-30.288,-30.244,-30.222,-30.229,-30.243,-30.328,-30.471,-30.652
28,5B031FDDX00004,-41.741,-41.37,-40.858,-40.377,-39.929,-39.407,-38.915,-38.49,-38.061,-37.696,-37.241,-36.859,-36.338,-36.001,-35.579,-35.231,-35.105,-35.194,-35.698,-35.296,-34.923,-34.583,-34.2,-33.847,-33.542,-33.205,-32.891,-32.576,-32.223,-31.911,-31.638,-31.383,-31.183,-30.998,-30.796,-30.634,-30.513,-30.397,-30.279,-30.235,-30.212,-30.22,-30.235,-30.317,-30.464,-30.645
29,5B031FDDX00004,-43.087,-42.674,-42.155,-41.679,-41.215,-40.684,-40.189,-39.74,-39.315,-38.919,-38.481,-38.066,-37.549,-37.194,-36.761,-36.38,-36.177,-36.019,-36.213,-35.81,-35.447,-35.104,-34.726,-34.384,-34.069,-33.733,-33.423,-33.108,-32.759,-32.447,-32.173,-31.92,-31.72,-31.534,-31.329,-31.165,-31.044,-30.923,-30.802,-30.755,-30.728,-30.732,-30.742,-30.821,-30.962,-31.14
30,5B031FDDX00004,-43.094,-42.692,-42.167,-41.689,-41.248,-40.709,-40.211,-39.769,-39.337,-38.955,-38.503,-38.09,-37.575,-37.214,-36.778,-36.403,-36.199,-36.04,-36.229,-35.826,-35.46,-35.12,-34.741,-34.399,-34.084,-33.748,-33.438,-33.121,-32.771,-32.456,-32.187,-31.935,-31.735,-31.546,-31.343,-31.179,-31.055,-30.934,-30.813,-30.764,-30.738,-30.742,-30.752,-30.83,-30.97,-31.148
